scope,name,family,metric,baseVariant,compareVariant,baseDescription,compareDescription,betterDirection,pairCount,baseMean,compareMean,meanDiff,baseMedian,compareMedian,medianDiff,signrankP,holmAdjustedP
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,1,1,0,1,0.5,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,1,1,0,1,1,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,1,1.33333333333333,0.333333333333333,1,1,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,1,2,1,1,1,0.5,0.5,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,1,1,0,1,1,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,1,1.33333333333333,0.333333333333333,1,1,1,0.78125,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,1,1,0,1,1,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,1,0.666666666666667,-0.333333333333333,1,0.5,0,0.75,1
problem,DASCMOP4_BC,DASCMOP_BC,ABS,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,1,0,-1,1,0,-1,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,AGS,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.00482008405090472,0.00481763650765554,-2.4475432491794e-06,0.00362965838509317,0.00361057644905325,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.00482008405090472,0.00481880881656184,-1.27523434288395e-06,0.00362965838509317,0,-0.00104166666666667,0.875,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.00482008405090472,0.00138312586445367,-0.00343695818645106,0.00362965838509317,0,-0.0020469282485634,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.00482008405090472,0.00206433922468641,-0.00275574482621831,0.00362965838509317,0,-0.00104166666666667,0.25,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.00482008405090472,0.00551344838948033,0.000693364338575612,0.00362965838509317,0.00466548509530589,1.59916417019372e-05,0.3125,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.00482008405090472,0,-0.00482008405090472,0.00362965838509317,0,-0.00362965838509317,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.00482008405090472,0,-0.00482008405090472,0.00362965838509317,0,-0.00362965838509317,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.00482008405090472,0.591848987695231,0.587028903644326,0.00362965838509317,0.586044531523755,0.583456539805328,0.03125,0.40625
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.00482008405090472,0.00482168843388296,1.60438297823712e-06,0.00362965838509317,0.0036227322277355,0,0.75,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.00482008405090472,0.00482008405090472,0,0.00362965838509317,0.00362965838509317,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.00482008405090472,0.00293002412961048,-0.00189005992129424,0.00362965838509317,0,-0.00104166666666667,0.625,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0.00482008405090472,0.00482008405090472,0,0.00362965838509317,0.00362965838509317,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,gateOpenRate,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0.00482008405090472,0.000850340136054422,-0.0039697439148503,0.00362965838509317,0,-0.00362965838509317,0.1875,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,13.3333333333333,13.3333333333333,0,7.5,7.5,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,13.3333333333333,12.5,-0.833333333333333,7.5,0,-3.5,0.875,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,13.3333333333333,4.5,-8.83333333333333,7.5,0,-7.5,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,13.3333333333333,5.16666666666667,-8.16666666666667,7.5,0,-2,0.25,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,13.3333333333333,16,2.66666666666667,7.5,13,0,0.5,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,13.3333333333333,0,-13.3333333333333,7.5,0,-7.5,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,13.3333333333333,0,-13.3333333333333,7.5,0,-7.5,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,13.3333333333333,7152,7138.66666666667,7.5,6758.5,6735.5,0.03125,0.4375
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,13.3333333333333,13.3333333333333,0,7.5,7.5,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,13.3333333333333,13.3333333333333,0,7.5,7.5,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,13.3333333333333,4,-9.33333333333333,7.5,0,-7.5,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,13.3333333333333,13.3333333333333,0,7.5,7.5,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,13.3333333333333,1.83333333333333,-11.5,7.5,0,-7.5,0.3125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineUseCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,13.3333333333333,0,-13.3333333333333,7.5,0,-7.5,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0.00980077994309603,0.00980077994309603,0,0.00884951460438365,0.00884951460438365,0.03125,0.40625
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,1.23603127394931e-05,1.23603127394931e-05,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0,0.333333333333333,0.333333333333333,0,0,0,0.5,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,7.83333333333333,7.83333333333333,0,3,3,0.125,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0.833333333333333,0.833333333333333,0,0,0,0.5,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0.166666666666667,0.166666666666667,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FFC,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP4_BC,DASCMOP_BC,FGY,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.0702380952380952,0.0504385964912281,-0.0197994987468672,0.0773809523809524,0,-0.0093984962406015,0.875,1
