FE,IGD,HV,guidedCount,problem,stage,mode
83200,0.00869189114461192,0.293587157599442,0,LIRCMOP8_BC,late,distance2000
83400,0.00869189114461192,0.293587157599442,0,LIRCMOP8_BC,late,distance2000
83600,0.00869189114461192,0.293587157599442,0,LIRCMOP8_BC,late,distance2000
83800,0.00869189114461192,0.293587157599442,0,LIRCMOP8_BC,late,distance2000
84000,0.00869189114461192,0.293587157599442,0,LIRCMOP8_BC,late,distance2000
84200,0.00867991857164561,0.293593703867144,0,LIRCMOP8_BC,late,distance2000
84400,0.00867991857164561,0.293593703867144,0,LIRCMOP8_BC,late,distance2000
84600,0.008803334593981,0.293565193354515,0,LIRCMOP8_BC,late,distance2000
84800,0.008803334593981,0.293565193354515,0,LIRCMOP8_BC,late,distance2000
85000,0.008803334593981,0.293565193354515,0,LIRCMOP8_BC,late,distance2000
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,de
80200,0.00852219521675087,0.293629702204768,0,LIRCMOP8_BC,late,de
80400,0.00852219521675087,0.293629702204768,0,LIRCMOP8_BC,late,de
80600,0.00849712912215823,0.293640806168671,0,LIRCMOP8_BC,late,de
80800,0.00849712912215823,0.293640806168671,0,LIRCMOP8_BC,late,de
81000,0.00849712912215823,0.293640806168671,0,LIRCMOP8_BC,late,de
81200,0.00845619954108552,0.293675353142036,0,LIRCMOP8_BC,late,de
81400,0.00845619954108552,0.293675353142036,0,LIRCMOP8_BC,late,de
81600,0.00845619954108552,0.293675353142036,0,LIRCMOP8_BC,late,de
81800,0.00849702883810003,0.293672647859843,0,LIRCMOP8_BC,late,de
82000,0.00848865468375815,0.293680805543376,0,LIRCMOP8_BC,late,de
82200,0.00852893298448723,0.293661848391012,0,LIRCMOP8_BC,late,de
82400,0.00852893298448723,0.293661848391012,0,LIRCMOP8_BC,late,de
82600,0.00852893298448723,0.293661848391012,0,LIRCMOP8_BC,late,de
82800,0.00847917764180238,0.293683121561279,0,LIRCMOP8_BC,late,de
83000,0.00850220330771308,0.293670125363208,0,LIRCMOP8_BC,late,de
83200,0.00843740161099644,0.293682965493304,0,LIRCMOP8_BC,late,de
83400,0.0084780061592838,0.293681008314344,0,LIRCMOP8_BC,late,de
83600,0.00849056590306469,0.293679999412205,0,LIRCMOP8_BC,late,de
83800,0.00853837831484545,0.293653349990415,0,LIRCMOP8_BC,late,de
84000,0.00853837831484545,0.293653349990415,0,LIRCMOP8_BC,late,de
84200,0.00852208861537714,0.293657725742389,0,LIRCMOP8_BC,late,de
84400,0.00854238073904615,0.293648292021557,0,LIRCMOP8_BC,late,de
84600,0.0085178343984137,0.293652860947714,0,LIRCMOP8_BC,late,de
84800,0.00856475799611695,0.293624592881213,0,LIRCMOP8_BC,late,de
85000,0.00867491499616438,0.293599998744572,0,LIRCMOP8_BC,late,de
80000,0.00847039024383235,0.293633758039117,0,LIRCMOP8_BC,late,pair_only
80200,0.00852219521675087,0.293629702204768,20,LIRCMOP8_BC,late,pair_only
80400,0.00852219521675087,0.293629702204768,0,LIRCMOP8_BC,late,pair_only
80600,0.00863842062553523,0.293618507749818,0,LIRCMOP8_BC,late,pair_only
80800,0.00863842062553523,0.293618507749818,0,LIRCMOP8_BC,late,pair_only
81000,0.0085955954966381,0.293633565730887,0,LIRCMOP8_BC,late,pair_only
81200,0.0085955954966381,0.293633565730887,0,LIRCMOP8_BC,late,pair_only
81400,0.0085955954966381,0.293633565730887,0,LIRCMOP8_BC,late,pair_only
81600,0.0085955954966381,0.293633565730887,0,LIRCMOP8_BC,late,pair_only
81800,0.00842578659059654,0.293681519171095,0,LIRCMOP8_BC,late,pair_only
82000,0.00840332722522793,0.293692428889345,0,LIRCMOP8_BC,late,pair_only
82200,0.0083817872896569,0.29370151055194,0,LIRCMOP8_BC,late,pair_only
82400,0.0083817872896569,0.29370151055194,0,LIRCMOP8_BC,late,pair_only
82600,0.00836782943726529,0.293719433943132,0,LIRCMOP8_BC,late,pair_only
82800,0.00836782943726529,0.293719433943132,0,LIRCMOP8_BC,late,pair_only
83000,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
83200,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
83400,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
83600,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
83800,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
84000,0.00824098497719994,0.293812965931065,0,LIRCMOP8_BC,late,pair_only
84200,0.00822546644005195,0.293819378363581,0,LIRCMOP8_BC,late,pair_only
84400,0.00822546644005195,0.293819378363581,0,LIRCMOP8_BC,late,pair_only
84600,0.00824408109075809,0.29379920191107,0,LIRCMOP8_BC,late,pair_only
84800,0.00824408109075809,0.29379920191107,0,LIRCMOP8_BC,late,pair_only
85000,0.00824408109075809,0.29379920191107,0,LIRCMOP8_BC,late,pair_only
